left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
69,36,28,36,62,38,76,37,35,37,20,37,59,31,82,27,38,32,12,30,48,60,66,77,32,76,45,73,45,83
69,38,32,38,61,39,76,38,39,39,25,39,59,30,79,28,42,29,12,32,44,54,64,77,33,73,45,69,51,83
65,37,28,38,61,38,70,38,39,38,22,39,59,29,82,30,42,29,12,27,50,54,66,74,31,74,48,75,45,85
66,37,31,39,60,39,72,38,39,40,24,40,58,29,82,29,42,29,12,29,50,60,66,76,35,76,45,73,51,83
65,34,32,40,62,34,70,34,36,40,25,41,53,32,78,26,37,32,14,27,44,56,62,78,33,73,45,69,51,79
63,39,29,40,56,40,71,40,37,39,23,41,53,32,78,32,39,29,12,32,44,54,66,78,29,79,45,75,45,81
64,38,31,39,58,38,70,38,39,39,24,40,57,29,78,29,41,30,12,30,50,60,66,73,34,73,47,69,51,81
69,39,31,36,57,40,74,40,37,37,24,37,55,32,76,32,39,29,12,27,47,59,61,72,32,73,45,69,51,79
65,39,31,37,60,40,72,40,39,38,25,37,58,32,80,32,42,31,17,29,48,60,64,76,29,73,51,70,48,80
63,33,26,40,56,34,70,34,36,40,19,41,53,26,82,29,36,32,12,33,50,60,60,72,29,73,45,75,45,85
68,35,30,37,56,38,76,36,37,38,22,38,53,27,82,27,38,30,16,29,44,56,66,72,29,73,47,69,49,79
69,36,30,40,59,39,76,40,39,37,23,41,56,30,82,26,42,30,18,27,49,59,64,74,32,79,45,75,45,85
64,39,30,37,59,40,70,40,38,37,25,38,57,28,76,30,42,28,13,33,46,59,66,78,29,79,45,75,48,85
66,36,26,40,59,37,73,37,33,40,19,41,56,30,82,30,36,32,18,27,46,60,60,72,29,76,45,69,48,79
64,39,32,35,62,40,70,39,39,35,25,36,58,32,76,30,41,28,18,30,50,54,66,72,29,73,47,73,45,82
63,39,32,40,56,40,70,39,39,40,21,41,54,32,76,30,39,32,16,28,49,57,60,75,29,73,49,71,49,80
65,37,32,39,61,38,76,38,39,39,19,41,58,29,82,26,42,30,12,27,50,56,66,72,29,73,45,69,51,79
68,36,31,37,58,34,70,36,39,38,24,38,55,28,76,28,41,29,12,31,50,60,66,72,32,73,45,69,45,79
63,37,28,37,57,38,70,38,37,38,24,38,55,29,80,30,40,29,17,29,44,60,66,74,29,73,50,75,45,85
63,39,31,36,59,40,71,40,38,36,24,36,57,32,76,26,39,28,13,30,47,58,60,78,30,76,45,74,45,85
66,35,30,38,59,37,73,35,36,39,22,39,57,30,82,27,38,32,16,27,44,59,60,72,29,73,45,69,51,85
64,38,31,39,58,38,70,38,39,39,24,40,57,29,78,29,41,30,12,30,50,60,66,73,34,73,47,69,51,81
63,34,32,38,56,35,70,35,38,39,25,38,53,27,82,26,37,30,12,31,49,56,60,72,29,74,45,69,45,85
68,39,30,37,61,40,73,40,33,38,23,38,59,32,81,26,42,30,12,27,50,59,64,76,30,75,45,73,45,85
63,39,32,37,58,40,73,40,37,37,21,38,55,32,79,29,41,29,14,32,44,55,60,78,29,75,51,74,49,83
68,39,26,38,56,40,74,40,38,40,19,39,54,32,79,29,38,32,18,27,44,56,62,72,35,79,46,69,50,82
68,37,28,38,61,38,75,38,35,39,21,39,59,30,80,30,38,30,12,32,50,60,66,72,29,73,47,69,51,79
66,39,29,39,59,40,75,40,37,40,20,40,55,31,82,31,40,32,13,32,47,54,60,73,33,73,48,70,45,79
63,38,28,38,57,40,76,34,37,39,25,38,53,32,76,31,39,31,12,29,50,60,60,72,31,73,45,69,45,79
63,34,29,40,56,36,70,40,36,40,23,41,53,26,82,28,37,32,18,27,48,56,66,72,33,74,45,69,47,80
67,37,32,37,61,37,73,37,38,37,19,38,53,29,76,32,39,31,15,33,44,54,66,72,35,73,45,69,51,80
69,37,32,36,60,37,73,38,35,36,25,36,58,31,77,31,41,29,14,31,50,57,63,72,35,73,47,69,50,79
64,37,32,34,58,38,70,37,38,40,25,35,58,26,78,29,39,27,12,28,48,60,60,72,29,73,51,69,45,80
66,33,26,39,58,34,73,35,37,38,19,40,53,28,77,26,38,30,12,32,47,56,65,74,29,76,45,73,45,83
63,38,26,37,56,39,70,38,39,40,25,40,54,32,76,31,36,32,12,27,49,58,60,74,33,76,49,70,45,81
68,36,28,38,58,37,70,37,39,39,22,39,54,30,81,29,40,31,17,32,47,56,64,74,35,74,47,71,46,81
68,37,32,37,60,38,75,38,39,38,25,39,58,29,82,30,42,29,16,33,50,60,66,78,32,79,45,75,51,79
63,39,26,36,62,40,70,40,39,34,25,36,59,32,77,28,42,31,12,27,50,55,60,77,31,78,48,74,50,83
66,37,32,40,62,37,75,37,36,40,25,41,53,28,82,29,37,31,18,32,44,56,66,72,33,73,45,69,51,79
65,39,28,39,58,40,72,40,38,38,22,40,55,30,77,32,40,30,12,32,49,57,66,75,29,76,45,71,45,82
66,33,29,35,56,40,70,34,37,36,24,35,53,28,76,27,39,28,18,27,46,54,63,72,33,73,51,69,45,79
66,38,31,34,59,38,70,38,33,34,25,35,56,29,76,31,42,26,18,27,48,55,62,76,30,75,45,73,45,82
67,38,29,34,58,38,73,39,37,34,23,35,54,27,80,30,42,26,18,33,44,60,62,75,30,73,45,71,47,81
65,39,29,34,59,39,70,40,36,34,23,35,58,31,76,32,38,26,13,27,48,55,60,75,29,73,45,71,45,81
63,38,31,37,56,39,70,39,36,38,25,38,53,31,78,26,37,30,13,27,45,56,65,72,29,73,51,69,46,85
69,37,26,40,62,38,70,40,39,35,21,41,59,30,77,30,42,28,18,27,44,54,66,78,29,73,45,75,45,85
67,38,29,34,58,38,73,39,37,34,23,35,54,27,80,30,42,26,18,33,44,60,62,75,30,73,45,71,47,81
67,39,32,40,62,40,74,40,39,40,25,41,59,32,76,26,42,28,12,27,49,60,66,75,35,79,45,75,46,85
64,36,26,40,57,37,72,37,34,40,21,41,55,30,81,29,36,32,14,28,44,55,60,75,32,74,45,72,46,84
65,37,30,40,58,38,70,37,39,40,24,41,55,30,76,29,41,32,12,27,49,57,66,72,31,73,45,69,45,79
63,39,29,40,57,39,72,39,39,39,23,40,55,32,80,32,41,32,13,27,49,55,66,72,30,73,45,70,47,79
69,37,26,40,62,38,70,40,39,35,21,41,59,30,77,30,42,28,18,27,44,54,66,78,29,73,45,75,45,85
66,39,26,34,62,40,76,40,35,35,19,35,59,32,76,32,42,29,12,27,44,60,65,72,34,73,51,69,51,79
67,37,28,39,59,38,75,38,36,40,21,40,55,29,78,29,39,31,12,27,47,59,66,75,35,77,45,74,48,84
64,39,30,37,57,40,72,40,37,38,23,38,55,32,79,32,39,30,16,30,46,56,60,72,33,73,45,69,48,79
63,39,31,37,56,39,76,40,36,38,25,38,53,31,80,32,37,29,18,30,50,60,66,76,35,73,51,69,51,79
66,39,26,36,58,40,70,40,39,40,25,41,56,32,80,32,41,32,17,27,48,58,66,73,35,73,49,69,45,79
63,39,32,40,56,39,71,40,38,40,23,41,53,29,78,32,40,31,17,33,46,54,66,72,29,73,45,69,45,79
66,38,31,40,58,39,71,38,39,40,25,41,57,29,76,29,40,32,14,31,48,56,62,77,35,73,51,75,51,79
69,36,32,36,58,40,72,40,39,37,25,38,56,32,77,26,41,28,14,27,47,56,62,75,29,73,51,73,51,81
65,39,32,36,59,40,71,40,39,37,23,36,59,32,76,32,42,26,13,29,50,60,61,72,34,73,45,69,47,81
69,39,32,37,56,40,76,40,36,38,25,38,53,32,81,26,38,30,18,31,44,59,66,73,29,73,51,69,51,79
64,38,27,38,57,39,70,39,35,38,21,39,54,32,76,31,39,31,15,31,48,56,64,72,31,73,45,69,45,79
67,38,29,36,59,39,72,39,38,37,23,36,57,31,79,31,42,27,16,28,49,54,65,78,29,76,47,75,51,85
64,39,32,39,58,40,70,40,35,40,25,40,57,32,82,26,37,32,15,33,44,55,63,74,29,74,51,71,51,80
67,35,29,38,59,36,74,36,37,39,23,39,58,27,79,29,38,31,16,32,48,57,66,72,33,73,49,75,49,84
65,35,26,40,62,35,70,36,38,39,21,40,53,26,76,27,38,26,18,28,47,54,66,75,29,73,49,75,45,85
63,39,29,37,57,40,70,40,39,37,24,37,56,32,79,32,42,30,16,30,46,60,64,75,35,73,51,69,51,79
63,35,30,37,56,36,70,36,35,38,25,38,53,26,77,26,37,29,18,33,44,54,63,73,33,73,47,70,45,79
67,36,26,37,60,37,75,39,39,36,21,37,54,27,79,32,42,26,16,27,48,54,66,78,29,79,46,75,45,85
64,38,26,40,58,38,70,38,39,40,20,40,56,29,79,26,40,29,17,32,47,55,66,73,29,73,46,75,47,85
64,34,29,38,58,35,71,34,33,40,23,39,56,26,76,26,36,27,12,32,45,60,64,73,35,73,51,73,50,81
69,36,27,40,62,34,76,36,33,40,19,41,59,28,82,26,36,32,18,30,50,55,62,78,29,73,51,74,51,85
63,39,30,40,56,40,71,40,38,40,24,41,54,32,82,32,40,32,18,33,50,58,60,78,29,74,45,75,45,85
64,35,27,37,57,36,71,36,34,38,20,38,56,28,76,28,36,30,12,32,45,54,66,74,29,75,45,72,45,82
69,38,29,36,62,39,76,39,37,37,23,37,54,32,76,26,39,29,18,27,45,60,66,75,29,74,45,69,45,82
63,33,28,35,62,34,75,35,33,37,23,37,59,27,78,27,42,26,12,27,47,60,66,78,35,73,51,69,51,85
64,33,31,34,56,38,76,34,39,35,19,39,53,32,82,32,42,27,18,27,44,56,66,78,32,73,47,75,45,85
65,35,26,40,56,36,72,36,33,40,19,41,56,29,78,28,36,32,12,27,44,58,66,74,29,76,45,73,45,81
67,36,32,40,61,37,72,37,39,40,19,41,58,29,77,30,42,32,12,27,48,59,60,73,29,75,51,69,45,82
65,39,29,38,57,40,71,40,37,39,23,39,53,30,77,32,42,29,18,29,45,57,66,77,29,74,51,74,51,82
67,38,28,36,57,39,74,39,39,37,21,36,56,30,82,28,37,26,12,27,46,54,66,74,29,73,45,70,47,85
68,39,27,39,60,40,71,39,36,39,24,39,58,31,79,31,40,31,18,27,50,54,66,73,29,75,45,75,51,85
69,35,32,36,59,36,76,36,39,37,24,37,53,27,82,30,42,29,18,28,48,56,61,74,35,73,45,71,45,80
65,35,30,35,59,36,70,36,33,38,24,36,56,27,76,27,42,26,12,29,50,60,66,76,31,73,48,75,48,84
69,38,32,39,60,39,76,39,39,40,23,40,58,30,76,26,42,31,15,27,44,54,66,77,29,78,45,74,45,83
67,39,32,37,57,40,72,40,39,37,25,38,54,32,78,32,41,30,18,31,47,56,60,75,29,75,45,72,51,82
63,37,32,38,57,38,70,37,38,40,25,38,54,32,82,32,42,32,18,33,44,59,62,72,34,73,45,70,47,80
67,38,32,37,56,35,76,40,39,39,25,38,53,32,78,31,40,31,18,29,44,54,66,76,29,75,45,75,45,83
66,39,29,35,59,39,72,39,36,36,23,36,58,32,78,32,40,28,18,28,50,54,65,78,29,77,51,73,51,85
67,38,26,34,58,38,71,39,39,34,20,35,55,30,76,30,42,26,12,27,46,60,61,72,30,73,46,69,51,79
68,37,26,37,56,37,76,38,33,38,24,38,59,30,82,30,36,31,17,31,45,58,66,72,31,73,45,69,45,79
65,36,30,34,59,36,72,36,37,34,24,35,53,32,81,32,38,26,14,27,44,54,62,72,29,73,45,70,45,81
63,38,31,34,57,39,70,39,39,37,19,41,56,29,78,32,42,32,12,27,47,60,62,74,29,79,48,69,51,79
65,36,26,34,57,37,73,37,35,35,19,35,54,30,82,31,40,28,12,27,46,59,66,73,29,79,51,69,50,85
64,37,29,38,56,38,70,38,38,39,24,39,53,29,76,31,39,30,17,31,47,54,65,72,29,73,47,75,46,84
67,39,32,34,61,40,73,40,39,34,25,35,59,32,77,32,42,26,14,33,44,60,60,76,35,73,51,72,49,82
64,39,29,35,58,40,72,40,38,36,23,36,58,31,79,32,41,28,16,29,45,56,66,73,29,78,51,75,49,85
67,35,32,37,59,36,72,36,38,38,25,38,55,29,78,29,40,30,18,32,44,60,64,73,35,73,51,72,50,81
67,35,30,37,60,36,72,36,37,38,21,38,56,26,76,26,41,26,13,30,50,59,66,72,29,75,45,69,49,85
66,35,26,40,60,35,70,40,33,40,25,41,58,27,76,30,41,26,12,27,44,60,60,78,35,73,45,69,51,85
66,39,29,39,57,40,70,40,39,40,25,40,55,29,80,30,42,28,18,33,48,58,65,78,35,79,49,75,50,85
64,34,26,35,59,35,70,35,39,39,19,36,57,27,76,32,42,32,12,27,44,57,66,75,29,77,49,75,50,85
69,39,31,39,56,37,76,38,35,40,25,39,53,28,82,28,36,30,18,31,50,57,61,76,35,74,51,73,48,83
67,38,28,35,59,38,75,39,36,36,21,36,55,29,80,31,42,27,12,29,47,57,64,75,29,73,51,75,51,85
68,39,32,34,62,40,70,40,39,34,25,35,59,32,79,32,41,27,18,33,44,60,60,72,29,73,45,69,46,80
63,38,32,35,56,39,70,39,36,35,25,35,53,32,77,31,36,29,13,27,44,54,60,72,35,73,45,69,47,79
64,33,31,40,56,35,70,34,37,40,25,41,53,26,81,26,36,32,16,27,48,56,66,72,35,75,49,73,51,85
63,33,29,40,56,34,70,34,36,40,25,41,53,27,78,26,36,32,16,27,49,60,66,78,35,73,51,69,51,84
65,35,29,38,57,36,72,36,36,38,23,38,53,28,78,28,40,31,16,31,47,54,66,72,32,73,49,73,49,82
65,37,31,39,58,38,71,37,39,40,25,40,55,30,77,29,41,32,13,28,50,55,66,72,35,73,45,69,49,82
65,38,27,38,62,39,72,39,35,38,21,39,53,31,76,28,36,29,17,27,44,60,62,78,29,76,51,75,51,84
66,39,29,37,59,40,74,40,37,38,21,39,57,32,82,32,42,30,12,33,50,60,66,78,34,73,45,75,45,85
69,39,28,37,56,40,76,40,33,38,23,37,53,30,82,31,40,28,17,29,44,55,66,72,29,73,45,69,49,84
69,35,31,39,61,36,71,36,38,40,23,40,57,28,82,26,40,32,12,27,45,55,66,72,29,74,45,70,45,79
63,39,29,37,58,40,70,40,37,38,23,38,54,32,76,31,39,29,12,27,49,58,60,72,31,73,45,69,47,79
64,39,31,40,57,39,73,40,38,40,24,41,54,29,78,32,40,31,18,31,47,54,66,72,31,73,45,69,45,79
68,39,29,34,60,40,75,40,37,34,24,35,59,32,80,32,40,26,16,31,44,59,62,78,35,73,51,69,51,80
63,39,32,37,56,40,70,40,38,38,25,38,56,32,82,26,40,29,18,30,44,60,61,78,35,73,45,69,47,85
69,33,32,38,56,40,76,34,35,38,23,39,59,27,82,26,37,28,17,27,50,57,62,74,35,73,45,69,51,79
66,37,29,34,59,36,73,38,36,34,23,35,53,30,81,32,38,27,18,33,44,54,63,72,29,73,45,73,45,81
64,39,32,40,56,40,72,40,38,40,22,41,54,32,79,32,41,32,17,27,46,55,65,73,29,73,51,70,47,85
68,39,31,34,60,40,75,40,38,35,25,35,58,31,81,32,39,27,18,33,44,56,66,76,35,73,51,71,51,80
63,39,31,36,56,40,74,40,37,37,24,37,54,32,77,26,39,29,17,27,45,60,60,77,33,74,51,74,45,85
66,34,28,35,61,36,72,36,35,36,20,36,59,29,76,30,42,32,14,27,50,58,66,72,29,75,45,72,45,85
64,39,27,37,57,40,71,40,34,38,21,38,54,31,78,32,36,30,14,32,45,58,61,75,29,74,51,69,51,80
66,37,29,37,57,38,71,38,37,38,22,38,55,30,77,30,40,29,12,30,45,59,66,73,29,75,45,70,45,81
67,39,30,40,59,40,75,40,38,40,24,41,57,32,81,32,40,32,18,28,48,58,62,78,35,78,51,75,48,85
63,38,32,36,56,38,70,38,38,36,25,37,54,31,76,32,40,29,18,33,45,60,63,78,35,79,45,75,51,85
67,36,32,38,62,38,70,37,39,38,25,39,59,29,76,29,42,30,12,32,45,55,66,78,29,73,47,72,47,82
63,38,26,38,61,35,70,39,33,37,19,40,57,29,78,27,42,28,12,29,50,58,62,72,29,75,45,69,45,85
64,39,29,34,58,40,70,40,37,35,22,35,57,31,76,32,41,26,12,27,48,60,62,72,29,73,51,69,50,79
63,39,32,40,58,39,70,40,37,40,19,41,56,31,80,30,40,32,14,28,49,56,66,72,29,73,51,69,51,82
66,39,31,34,58,40,76,40,39,35,25,35,58,32,82,28,39,27,15,27,44,60,60,78,29,78,45,75,45,85
63,39,32,40,60,40,74,40,39,40,21,37,58,32,80,27,42,31,16,30,44,59,66,77,35,77,47,74,51,85
67,37,30,35,60,38,74,38,37,36,23,36,57,29,79,28,42,27,14,28,50,54,66,72,29,77,47,75,49,85
67,37,27,36,62,38,73,38,37,37,22,37,53,26,76,27,42,26,17,27,48,54,63,76,31,73,46,69,49,85
69,36,30,34,58,39,73,35,37,37,22,35,59,31,78,26,38,32,12,27,44,56,63,72,29,73,47,75,51,82
66,36,30,38,59,37,73,37,39,39,23,39,56,27,78,28,41,29,12,32,50,54,63,73,34,73,48,70,50,79
66,37,30,39,58,38,73,38,37,39,24,40,55,30,81,31,39,32,13,33,48,54,66,73,35,75,45,72,45,82
68,36,29,36,61,36,73,36,36,36,20,37,57,29,79,28,39,28,12,30,50,54,66,76,30,74,47,75,45,83
63,35,32,38,62,37,70,36,38,38,19,40,53,26,82,26,39,31,18,31,46,60,66,72,29,73,46,75,51,85
68,35,31,35,56,36,75,35,37,37,24,36,53,32,82,28,36,32,18,27,45,60,66,72,35,74,48,75,51,82
65,36,29,36,60,37,72,37,36,37,22,36,59,29,77,29,36,29,12,33,46,56,65,72,35,73,50,70,50,80
68,38,29,35,59,38,75,39,38,35,24,35,56,30,81,31,39,27,18,27,47,58,65,78,29,77,51,75,51,82
64,39,27,35,62,40,70,39,35,36,20,36,59,32,76,32,39,28,12,28,50,58,60,76,31,75,51,74,46,82
66,33,28,40,56,35,76,34,36,40,21,41,53,26,82,26,36,31,15,31,47,58,60,72,33,74,45,69,45,79
63,39,32,38,57,40,70,40,38,39,23,39,54,32,78,32,41,32,18,31,45,56,66,72,35,79,51,69,45,84
64,38,30,38,58,40,71,39,36,40,23,39,57,32,82,32,38,32,17,32,45,58,64,75,29,75,51,71,51,81
64,37,31,34,58,37,70,37,36,35,25,35,55,30,77,30,37,27,18,28,44,55,65,72,30,75,46,74,45,82
65,38,30,35,59,40,72,39,38,36,22,36,58,32,78,30,42,27,15,27,50,57,61,74,35,74,51,70,50,80
64,39,32,39,56,40,71,40,38,40,25,40,54,31,82,32,39,32,18,33,46,56,66,72,30,73,45,69,51,82
68,39,30,37,61,39,76,40,37,38,24,37,57,31,76,32,38,30,17,30,45,59,61,77,33,75,48,74,48,83
65,35,30,35,59,37,71,36,37,36,24,36,57,30,76,28,42,29,14,29,50,54,60,72,33,73,46,69,46,79
66,39,29,37,58,40,73,40,36,38,22,38,55,32,81,32,38,30,17,29,45,57,65,73,29,73,51,70,46,85
68,39,29,38,59,39,76,40,39,37,22,39,56,28,76,31,41,30,13,32,48,59,60,78,29,78,45,75,51,85
66,37,32,38,57,38,72,38,38,38,25,39,53,28,76,29,39,29,12,32,44,57,62,78,34,77,51,75,45,84
68,33,28,38,56,38,76,34,34,39,22,38,53,29,76,26,36,32,12,33,44,60,66,78,35,79,45,75,45,85
65,34,32,40,56,36,70,34,35,40,25,40,53,28,82,26,36,31,17,27,44,55,66,75,35,73,45,69,46,82
63,36,30,38,57,38,73,35,39,40,22,38,55,31,82,26,40,32,15,27,48,60,62,78,32,73,48,69,51,85
64,39,32,40,58,40,70,40,37,40,20,41,55,31,82,26,40,31,15,27,46,56,66,72,29,73,50,75,48,85
64,39,30,37,59,40,70,40,37,37,24,38,57,30,76,32,39,28,17,30,49,59,62,74,29,73,49,71,46,85
65,37,27,39,58,38,72,38,35,40,20,41,55,31,78,30,37,32,12,27,44,54,66,72,29,73,45,69,47,84
64,38,29,39,57,38,70,39,37,40,23,40,56,29,77,26,40,30,13,29,49,58,61,76,35,76,49,74,48,83
69,35,29,39,62,36,76,36,36,39,22,40,59,27,82,26,39,30,12,27,47,60,66,78,29,76,45,69,51,85
65,36,29,38,59,38,71,37,36,38,25,41,56,29,79,26,39,30,12,27,45,55,65,73,34,75,51,71,51,81
63,36,32,40,56,39,70,37,33,40,25,41,53,28,82,26,36,31,18,33,48,57,60,75,35,73,51,73,47,81
67,35,32,35,58,36,71,36,38,35,25,35,54,29,78,28,40,27,13,33,44,60,66,72,29,73,45,69,45,79
65,39,31,39,58,40,73,39,38,39,25,40,56,32,79,32,40,32,18,33,47,59,66,72,31,73,49,75,46,84
63,33,31,36,56,34,70,34,37,36,24,37,55,32,82,26,37,26,12,29,44,54,60,74,35,78,51,73,49,85
66,35,27,38,57,36,72,35,33,39,19,39,55,29,78,28,36,31,12,27,44,54,64,72,35,73,51,69,51,79
65,33,30,40,62,34,76,40,38,40,25,41,53,32,76,32,38,32,17,33,47,60,63,72,32,73,45,69,45,79
69,39,31,37,57,38,74,40,38,38,25,39,54,27,80,31,40,28,18,32,46,54,64,73,30,73,45,69,45,79
68,36,30,38,58,37,70,40,39,38,25,39,53,28,76,29,41,30,18,31,50,60,61,72,35,73,45,75,45,85
69,38,30,40,56,39,74,38,37,40,24,41,53,32,82,30,38,32,18,27,45,58,66,72,35,73,50,75,51,85
63,39,28,39,57,40,70,39,37,40,19,40,55,27,80,27,40,30,13,29,47,57,60,78,35,79,47,75,47,85
66,39,32,36,61,40,70,40,39,35,19,39,59,32,76,32,42,29,14,27,50,59,64,72,29,73,51,69,51,79
66,38,32,39,60,39,72,39,39,39,25,40,58,32,77,31,42,32,18,33,50,59,60,75,35,75,49,72,47,82
63,33,27,39,57,35,70,34,36,40,21,40,54,32,82,26,37,26,18,27,46,54,66,72,32,74,45,69,51,85
68,36,30,38,58,37,70,40,39,38,25,39,53,28,76,29,41,30,18,31,50,60,61,72,35,73,45,75,45,85
69,38,31,40,56,38,76,39,37,40,24,41,53,32,82,31,36,32,16,33,44,60,66,72,35,79,45,75,47,85
63,39,32,40,56,39,70,40,39,40,25,41,54,30,76,32,41,32,13,31,46,60,66,78,32,79,46,75,45,85
65,39,28,35,58,40,71,40,36,36,21,36,56,32,79,32,39,28,12,27,44,59,64,74,29,79,49,75,50,85
64,38,32,39,58,39,71,39,39,40,25,40,57,30,77,32,40,31,17,33,47,54,66,72,29,73,46,69,51,82
69,34,29,36,56,34,76,34,36,37,22,37,53,29,82,27,37,32,12,33,46,60,66,72,35,73,45,69,47,79
63,39,32,40,57,39,71,39,39,40,25,41,55,32,78,32,40,32,15,27,46,57,60,72,35,73,51,75,49,84
63,39,30,39,56,40,70,40,36,40,23,40,55,32,77,32,36,32,12,33,44,60,60,73,34,73,51,69,45,81
64,39,32,35,56,40,70,40,39,36,25,35,54,32,78,30,40,29,15,30,44,57,62,74,35,73,51,69,49,85
68,38,28,39,61,39,75,38,35,39,21,41,59,30,81,30,39,30,14,32,50,57,66,78,29,73,45,75,45,85
63,37,32,37,56,37,71,38,38,38,25,37,54,29,80,29,38,31,18,33,46,58,65,73,35,73,51,69,49,79
68,33,31,39,58,34,75,34,38,40,25,39,53,26,80,26,36,32,18,32,49,60,66,74,35,73,49,75,51,82
63,38,29,36,58,39,70,38,33,37,25,37,55,32,82,26,37,29,17,31,49,58,60,73,32,73,47,69,45,80
65,37,30,39,58,38,72,37,36,40,22,40,54,32,80,30,37,32,15,27,44,59,66,72,30,74,45,71,51,85
63,39,32,34,56,40,75,40,39,34,25,35,54,32,79,29,41,26,18,30,44,57,63,72,33,77,47,69,45,79
64,39,26,34,60,40,74,40,39,34,19,35,59,32,79,32,40,26,12,28,50,59,66,78,29,74,51,75,45,79
66,36,31,37,59,37,73,37,38,38,24,38,57,28,79,29,41,29,12,33,47,59,65,76,32,74,47,73,45,82
64,39,30,38,58,40,71,40,38,38,19,38,55,32,80,32,40,31,13,27,45,56,66,72,34,73,49,75,46,80
63,37,26,40,58,38,70,38,39,40,21,41,56,28,76,30,38,26,14,33,50,54,66,72,35,75,51,69,45,79
67,36,32,36,58,36,74,37,37,37,25,37,53,29,80,29,36,29,18,27,44,60,63,73,35,73,50,69,50,81
65,39,28,40,59,40,72,40,37,40,21,41,56,32,78,26,41,32,12,27,50,54,66,72,29,73,45,69,46,79
63,36,32,36,59,37,70,37,36,37,25,36,58,32,79,26,38,32,16,27,47,58,63,75,34,76,49,72,50,80
64,37,32,38,60,37,70,37,39,38,25,39,57,29,76,30,42,29,13,27,50,59,66,72,35,73,46,70,45,79
65,36,30,40,58,37,71,37,36,40,24,41,53,30,82,28,38,32,18,32,45,55,63,72,34,73,45,69,46,79
69,39,30,36,57,40,73,40,38,40,24,40,53,26,77,29,41,27,16,27,45,57,60,72,33,73,46,69,45,79
64,36,32,35,57,35,73,37,39,35,25,36,55,26,80,26,42,26,16,27,48,57,60,75,35,74,51,74,51,82
69,33,26,40,62,34,76,34,39,40,19,41,59,32,82,26,42,31,18,33,50,60,66,78,35,73,50,69,45,79
66,39,30,34,58,40,71,40,39,34,25,35,56,30,79,32,42,26,18,33,46,56,62,74,29,79,50,69,50,85
64,39,30,37,58,40,70,40,36,39,24,38,55,27,78,29,41,26,18,27,47,54,60,76,34,73,45,69,45,85
63,35,29,37,56,35,70,34,35,37,24,37,53,26,76,32,36,26,16,29,47,57,63,72,33,73,47,72,46,81
69,33,32,40,56,38,76,34,33,37,25,41,53,31,82,26,39,32,18,33,48,60,60,78,35,78,51,75,45,85
65,39,32,40,58,40,72,40,38,40,21,41,55,28,82,27,41,32,12,27,50,54,60,73,29,73,46,72,47,81
63,33,26,39,56,34,73,40,34,39,21,39,53,26,82,26,36,32,12,32,46,58,61,72,31,73,45,72,45,85
63,39,30,35,60,40,70,40,39,36,25,36,58,32,77,32,42,29,18,31,50,57,66,72,31,79,45,75,45,85
64,36,28,35,59,36,71,37,37,35,21,36,58,29,78,30,40,29,14,29,46,54,60,75,33,73,45,70,45,81
68,33,27,40,56,34,76,34,37,40,23,41,53,26,82,26,38,30,18,31,47,57,60,76,31,73,47,74,51,83
63,37,32,38,56,38,70,38,38,39,25,38,53,26,76,31,38,28,18,31,47,58,60,72,35,73,45,75,50,79
63,36,31,35,58,36,70,36,38,35,25,35,54,28,76,28,40,26,14,27,44,60,61,72,35,73,48,69,48,79
68,33,27,40,56,34,76,34,37,40,23,41,53,26,82,26,38,30,18,31,47,57,60,76,31,73,47,74,51,83
64,38,26,39,58,39,71,38,38,40,23,39,58,31,80,31,37,32,14,31,48,60,60,72,29,73,45,69,45,85
64,38,31,37,58,39,70,38,37,38,25,38,56,26,76,31,39,30,18,31,47,60,60,72,29,79,45,69,45,85
64,39,29,39,60,40,70,40,39,39,24,40,57,32,76,32,42,32,16,33,50,54,66,72,34,73,50,75,46,79
63,39,26,35,56,37,70,34,33,35,19,36,53,26,82,26,36,27,18,27,44,54,66,72,30,73,50,75,45,85
63,38,26,36,58,38,72,40,37,37,23,37,58,28,80,32,38,29,12,33,45,60,66,72,31,73,49,75,48,85
63,35,28,37,58,36,70,35,39,37,24,37,56,32,82,28,42,27,18,33,50,54,61,72,34,73,49,69,50,79
63,39,26,38,58,40,70,40,39,40,19,39,56,27,82,26,39,27,12,27,50,55,66,72,29,79,47,69,45,81
68,39,31,38,60,40,73,40,39,39,25,38,57,32,80,32,41,32,14,27,47,54,60,72,34,73,51,69,51,79
64,35,32,40,58,36,72,35,36,40,23,40,56,27,79,28,38,32,15,33,44,54,65,76,35,76,48,73,51,84
